date,review,rating,user,source,month,year,neg_review,compound_score,pos_score,review_lem
2018-02-22 13:00:10,Unable to log in I have tried to log in to the account severe times but however it keeps on saying that the information i have key in is not correct. But I have change the password according to the email I have but I’m still not able to log in. Please tell me a way to thank you,5,Jess 987670984,appstore,2,2018,0,0.6597,0.097,unable log tried log account severe time however keep saying information key correct change password according email still able log please tell way thank
2018-04-28 18:46:36,"Slow and not smooth You can't delete several items from the cart at one go. I.e. Need to delete one item at a time and every time I need to wait for update and wait for messages on delivery qualification and PWP to be flashed on the screen before I can process credit to do next thing. Please remove these messages. Very annoying and takes up time. 

When I try to delete by swiping to the left, instead I go to product page. It happens many times so it irritates me over and over again.",2,Some57,appstore,4,2018,1,-0.2666,0.048,slow smooth delete several item cart one go e need delete one item time every time need wait update wait message delivery qualification pwp flashed screen process credit next thing please remove message annoying take time try delete swiping left instead go product page happens many time irritates
2019-10-22 10:55:43,"Sent to the wrong address! Ordered and chose 2-4pm delivery time. 

2.21 pm - received both confirmation text and on the app saying that items have been delivered. 
2.30 pm - finally got through customer service hotline and the person said to wait till 4pm, will be delivered by then and the message i received is just an automated message.
4.10 pm - groceries still not here, hence emailed the given email. 
5 pm - no news, hence decided to call Customer service again. Now they’re telling me it has been delivered, even has been signed. Hence give them time to investigated and meanwhile, they’ll send the signature to me to be verified at 5.19pm.
5.20 pm - verified the signature wasnt mine or any of my family members (im alone at home btw) 
6.13 pm - customer service lady emailed back saying she has “sent my feedback to the relevant department”

So ... AM I GETTING MY MONEY BACK OR AT LEAST NEW GROCERIES BACK? 

SOMEONE OUT THERE IS ENJOYING MY GROCERIES FOR FREE! 

Unacceptable.",1,ahzeeeeeeeee.r,appstore,10,2019,1,-0.1823,0.043,sent wrong address ordered chose pm delivery time pm received confirmation text saying item delivered pm finally got customer service hotline person said wait till pm delivered message received automated message pm grocery still hence emailed given email pm news hence decided call customer service telling delivered even signed hence give time investigated meanwhile send signature verified pm pm verified signature wasnt mine family member im alone home btw pm customer service lady emailed back saying sent feedback relevant department getting money back least new grocery back someone enjoying grocery free unacceptable
2018-03-08 16:40:28,"NTUC Apps The apps is definitely better than the earlier version. However it will be good if it can hold on longer before logging us out from the system. Probably a prompt popping out to ask if the user would like to extend the usage time. OR it will be easier if we are allowed to copy and paste our email address upon logging in, instead of having the user to type out every time we are being logged out.",3,EChew,appstore,3,2018,1,0.926,0.173,definitely better earlier version however good hold longer logging u system probably prompt popping ask user would like extend usage time easier allowed copy paste email address upon logging instead user type every time logged
2019-04-05 12:17:48,"Very Bad Interface / Display I find it very very difficult to see clearly of the items photos, details etc. Very very slow in response. Not sensitive enough. Not user friendly enough. Even though I have $6 voucher to use I give up after used for sometime. I rather use Redmart (no voucher/discount) to order my groceries today. 

I hope the management can look into this and improve it ASAP as I hope to order from NTUC someday only after it has improved the systems/apps.

Redmart is so so much easier to use and fast whenever I want to delete or add items.",1,Baobao74,appstore,4,2019,1,0.8248,0.157,bad interface display find difficult see clearly item photo detail etc slow response sensitive enough user friendly enough even though voucher use give used sometime rather use redmart voucher discount order grocery today hope management look improve asap hope order someday improved system redmart much easier use fast whenever want delete add item
2018-03-04 03:10:52,"Feedback Well, the fact that ntuc is online to me is consider good. Please continue to listen to the feedback of the rest and improve the app. To make it as seamless as it can be. Especially since we are suppose to be moving forward  towards smart nation. It should be smarter also right this application. Consider a little of AI in the app perhaps?",5,LXO 26,appstore,3,2018,0,0.9313,0.212,feedback well fact online consider good please continue listen feedback rest improve make seamless especially since suppose moving forward towards smart nation smarter also right consider little ai perhaps
2018-02-16 03:40:56,"Bad User Experience Application is very slow. Every time on each screen it keeps on showing loading circle.
Every time we are going through the saved lost for selecting items, in case of viewing details of an item and come back to main screen it again shows screen from start. User has to scroll down all the way again.
User need to login everyday, it can’t even remember user id. It would b much better to allow login with finger print.

Inside cart, annoying screen of delivery and promotion Lee on displaying and using up space, user not able to do anything while this screen is displaying.

NTUC members are not able to earn link points. That’s really big show stopper.

In short , many user experience issues. It really needs to be redesigned by consulting some user experience design teams and user research.

Red mart is the best so far.",1,Aniazsg,appstore,2,2018,1,0.5106,0.072,bad user experience slow every time screen keep showing loading circle every time going saved lost selecting item case viewing detail item come back main screen show screen start user scroll way user need login everyday even remember user id would b much better allow login finger print inside cart annoying screen delivery promotion lee displaying using space user able anything screen displaying member able earn link point really big show stopper short many user experience issue really need redesigned consulting user experience design team user research red mart best far
2019-05-14 05:27:54,"Not easy to use when you want to shop there should be a menu per category of each item. You have to manually type what is the item or brand you wanted to buy. There should be a menu and category must be listed there, so when user wanted to buy fruits just go to fruits section. That is more helpful.",4,Jhen-lyn,appstore,5,2019,0,0.2469,0.068,easy use want shop menu per category item manually type item brand wanted buy menu category must listed user wanted buy fruit go fruit section helpful
2020-05-21 01:40:13,"Difficulty during checkout My 1st transaction went smoothly and was successful. However, the next one didn’t. I had difficulty proceeding to checkout. There was an available time slot for delivery so I’m not sure why I can’t checkout. I wish there is something like a note that tells me if I’m missing something or if my order is too much, etc. So in the end, i wasn’t able to buy anything. 😔",3,DianneDRB,appstore,5,2020,1,0.2673,0.122,difficulty checkout st transaction went smoothly successful however next one difficulty proceeding checkout available time slot delivery sure checkout wish something like note tell missing something order much etc end able buy anything
2020-01-11 04:36:19,"Out of stock items This app keep on taking out items from my cart for out of stock (OOS) items, instead of indicating the items are out of stock. I have my app signed in mode 24/7 for the convenience of adding items to the cart whenever I remember, and would only checkout when I think I have all items I need in the cart.
It is frustrating when the app automatically take out  OOS items, but do not reinstate the items back to the cart when stock are back. Too much headache. Thumbs up to Redmart/Lazada app, no such headache.",1,ky***,appstore,1,2020,1,-0.5789,0.0,stock item keep taking item cart stock oos item instead indicating item stock signed mode convenience adding item cart whenever remember would checkout think item need cart frustrating automatically take oos item reinstate item back cart stock back much headache thumb redmart lazada headache
2019-04-02 04:48:31,"Glitches Unfixed for the longest time Happily loaded my cart with merchandise, entered credit card OTP. Credit card issuer came back with text indicating transaction has been approved. FPOn app hanged. After refresh, merchandise still in cart. Order didn’t go through. 
This same problem has happened three times over three occasions over three months. 
I have updated to the latest IOS, as well as app version. Tried offload and reload app. Same problem. Too bothersome, cannot love, swap to other online grocer and won’t look back.",1,Ed0911,appstore,4,2019,1,0.3883,0.135,glitch unfixed longest time happily loaded cart merchandise entered credit card otp credit card issuer came back text indicating transaction approved fpon hanged refresh merchandise still cart order go problem happened three time three occasion three month updated latest io well version tried offload reload problem bothersome cannot love swap online grocer look back
2020-03-01 15:56:19,"Bring back certain feature and option. Used to have product barcode scanning to find items as well as click and collect option. Both are convenient addition to the app/service. Do consider bringing them back.

Overall, the app is easy to navigate and use.",4,Annoy-mous,appstore,3,2020,0,0.7269,0.151,bring back certain feature option used product barcode scanning find item well click collect option convenient addition service consider bringing back overall easy navigate use
2018-03-15 01:18:44,"Keeps crashing when checking out and user not friendly Why is there the need to log in again and again? Keep prompting me that I did not choose a date of delivery even though I’m already in the payment page. 

Further, of the 2 times I’ve ordered with NTUC, the drivers were late on both occasions. Once was in the morning and another in the evening.  No explanations given. No apologies. As if they expect the clients to wait. If that’s the case, then what’s the point of selecting a time slot?

Lousy app. Poor service.",1,Jeff_Lim,appstore,3,2018,1,-0.9184,0.0,keep crashing checking user friendly need log keep prompting choose date delivery even though already payment page time ordered driver late occasion morning another evening explanation given apology expect client wait case point selecting time slot lousy poor service
2018-07-13 09:32:36,Definitely an improvement from the last app Definitely an improvement from the old version! More appealing to the eyes and easier to navigate compared to the old version but I wish it was more user friendly like honestbee’s app with the current functions intact. Thank you for improving the app!,4,YanaNasib,appstore,7,2018,0,0.9822,0.445,definitely improvement last definitely improvement old version appealing eye easier navigate compared old version wish user friendly like honestbee current function intact thank improving
2019-06-24 12:21:37,"Love the deals, interface could use some improvement. Had little to no problem using the app. The interface is less sensitive, in which I believe could use some improvement. 4th order with no problem at all.",5,Azmi In Boots,appstore,6,2019,0,0.9213,0.316,love deal interface could use improvement little problem using interface le sensitive believe could use improvement th order problem
2018-04-17 04:35:48,"Not very user friendly on phone devices . Overall , not a very pleasant online purchase experience .

Images are very small on mobile phones , images cannot be zoomed in on main scroll page... you have to click images one by one to zoom in. 

The part where you have to enter OTO for credit card transaction was not properly displayed ... when keying in OTP, the area that I was suppose to be typing vanished on my iPhone 6.

Also, when ordering an item , I can’t enter more than 4 quantities . I read the item details several times but didn’t see anything on limited order quantity . I’m guessing there must be a limit that was why I couldn’t click more than 4 . It really does help to put such details on the item detail page !",2,BGYSG,appstore,4,2018,1,0.2103,0.039,user friendly phone device overall pleasant online purchase experience image small mobile phone image cannot zoomed main scroll page click image one one zoom part enter oto credit card transaction properly displayed keying otp area suppose typing vanished iphone also ordering item enter quantity read item detail several time see anything limited order quantity guessing must limit click really help put detail item detail page
2019-07-12 03:05:09,"Missed items Disappointed that latest order delivered on 11 July had 5 items missing 
Till today no response from FairPrice on
I need the items urgently and they were already paid
Do I need to contact the management for a response 
I am unable to speak to a customer service officer",4,ntucon,appstore,7,2019,0,-0.8271,0.0,missed item disappointed latest order delivered july item missing till today response need item urgently already paid need contact management response unable speak customer service officer
2020-05-16 04:41:12,Awesome Experience It is awesome and convenient to purchase our house daily groceries through Fair Price amid this pandemic period. Really want to say thank you to Fair Price to their service. Always items send to my house without delays. I would also recommend it to my friends and colleagues.,5,Wendy Lim BB,appstore,5,2020,0,0.9661,0.349,awesome experience awesome convenient purchase house daily grocery fair price amid pandemic period really want say thank fair price service always item send house without delay would also recommend friend colleague
2019-09-05 02:22:13,"No stock issues! Items that have no stock isn’t made available for days or weeks. I would check back & still no stock. They need to replenish & update their online inventory. Irregardless, giving them a 2 star because of a user friendly interface. 

Would be helpful if they can add an “edit” feature for cart so I can delete multiple items instead of having to do one at a time.",2,Parisyc,appstore,9,2019,1,0.4753,0.108,stock issue item stock made available day week would check back still stock need replenish update online inventory irregardless giving star user friendly interface would helpful add edit feature cart delete multiple item instead one time
2019-08-15 15:35:43,"Great app Tried it a few times. Works smoothly and everything is good. Similar to honestbee. Only difference the time between ordering and delivery is not next day service. But if you have urgent purchases , can still do click and collect.",5,Cant think of!any,appstore,8,2019,0,0.6908,0.147,great tried time work smoothly everything good similar honestbee difference time ordering delivery next day service urgent purchase still click collect
2018-07-20 23:45:46,App stability has improved The app has improved a lot since my last feedback. I stopped using their service and switched to using redmart for a while. Tried out again today and it is now much better! Thank you for the continuous effort to improve your service.,4,Shirleeeeeeey,appstore,7,2018,0,0.9168,0.256,stability improved improved lot since last feedback stopped using service switched using redmart tried today much better thank continuous effort improve service
2020-05-19 15:20:57,"Redemption of linkpoint I have been using this apps for more than a year for grocery shopping and find that it is user friendly. The delivery process is satisfying too.
One negative point is we can’t accumulate or redeem the linkpoints on card which is disappointing. Hope this can be improved.",4,DITYWC,appstore,5,2020,0,0.6486,0.19,redemption linkpoint using year grocery shopping find user friendly delivery process satisfying one negative point accumulate redeem linkpoints card disappointing hope improved
2019-10-12 00:41:55,"New app issues After the latest update, although interface looks good, it has not been working well.

Tried to do my bimonthly order again today, and the app shut down several times while i was typing in the “search” field. Unable to search for anything without the app shutting down on its own.

Also noticed that the shopping cart seems to be doubling the number of each item I have added in it, especially when I add a new item and it refreshes. It is very misleading and confusing. 

I have closed and restarted the app multiple times and even restarted my own phone, ad yet the app is still not working as it should. Perhaps it should not have been updated if this is so. The older version of the app worked perfectly fine.",1,sveltex,appstore,10,2019,1,0.4989,0.07,new issue latest update although interface look good working well tried bimonthly order today shut several time typing search field unable search anything without shutting also noticed shopping cart seems doubling number item added especially add new item refreshes misleading confusing closed restarted multiple time even restarted phone ad yet still working perhaps updated older version worked perfectly fine
2018-02-01 16:51:17,"App keeps logging me out The app has updated and the overall look has improved. Good to have taken an updated look!

My only gripe is that I keep getting logged out while I’m in between doing other things and coming back to “shop”. It just doesn’t make sense that I get logged out after 2 mins or between apps. Will someone look into that please?",3,JKHW,appstore,2,2018,1,0.8221,0.12,keep logging updated overall look improved good taken updated look gripe keep getting logged thing coming back shop make sense get logged min someone look please
2020-05-18 04:38:39,The items are usually correct More reliable. I would check to confirm what I bought are all received. Always correct. Well done! Hope the service fee of $3.99 could be waive if purchase reach certain amount.,5,Law bishan,appstore,5,2020,0,0.7574,0.21,item usually correct reliable would check confirm bought received always correct well done hope service fee could waive purchase reach certain amount
2020-05-24 02:13:01,"Order didnt go through There were delivery slots, however after I selected one available slot, the system was not able to pick up the recognize slot and thus payment for the items are not possible. This has been happening for the past 24 Hours, previous orders are fine for me.",3,starring12,appstore,5,2020,1,0.2023,0.035,order didnt go delivery slot however selected one available slot system able pick recognize slot thus payment item possible happening past hour previous order fine
2019-10-12 13:50:53,"Major issues with new app Ever since the new app was launched, I have not been able to place any orders. It keeps crashing and even when it does not crash, the items in my basket somehow keeps getting auto updated with exceptionally large quantities. Even when I painstakingly reduce it back to what I wanted (usually just 1-2 units), the problem keeps recurring and I end up just giving up totally and not placing an order. This is unacceptable, please get it fixed ASAP!",1,atkt*,appstore,10,2019,1,0.2617,0.094,major issue new ever since new launched able place order keep crashing even crash item basket somehow keep getting auto updated exceptionally large quantity even painstakingly reduce back wanted usually unit problem keep recurring end giving totally placing order unacceptable please get fixed asap
2018-06-04 12:48:02,"Functional but can be improved If I exit my session and return latest There is this little lag and a message that says my cart is empty before it shows my previous order. That should be removed. 

Otherwise it does what it is supposed to do with no fuss and no muss. 

Thanks!",4,SiewHong,appstore,6,2018,0,-0.8277,0.064,functional improved exit session return latest little lag message say cart empty show previous order removed otherwise supposed fuss mus thanks
2018-04-17 04:59:14,Credit card Hope your app can use scanner for credit card no. & expiry instead of having customers to keying in. This reduces mistake since the phone screen is not that big plus app cannot zoom in to see the columns when in put details.,4,Yeo Jenny,appstore,4,2018,0,0.6908,0.157,credit card hope use scanner credit card expiry instead customer keying reduces mistake since phone screen big plus cannot zoom see column put detail
2020-06-20 15:30:00,"Freshness and quality 1) I hesitated to order fresh veggies and fruits for a while due to my past experiences with Ntuc online orders 

The inconveniences in my efforts in selecting my purchases and ended with some bad quality food items.

Please Ensure they are delivered as good n fresh as purchase from the Ntuc outlet.
 
2) selection - if (1) can be guaranteed, then selection of veggies should be made available. 

3) I understand the min purchase requirement for waiver of delivery charge.. My orders were above the $79/-.  I remembered being charged delivery due to Ntuc unable to supply me my items... 
NTUC should not charge me for that???

Thanks.",4,JNCC2020,appstore,6,2020,0,0.8042,0.125,freshness quality hesitated order fresh veggie fruit due past experience online order inconvenience effort selecting purchase ended bad quality food item please ensure delivered good n fresh purchase outlet selection guaranteed selection veggie made available understand min purchase requirement waiver delivery charge order remembered charged delivery due unable supply item charge thanks
2020-06-06 01:06:18,Out of stock items. Please update QUICKLY for items that went out of stock as I had bad experience TWICE after ordering an item TWICE (it was not available) and was informed ONLY when my order was about to be delivered. Thank you!,4,oby1974,appstore,6,2020,0,0.1511,0.105,stock item please update quickly item went stock bad experience twice ordering item twice available informed order delivered thank
2019-11-10 01:23:09,"Keeps crashing I was a regular user of this app until 3 months back when the new version was released. A feature was introduced which set nearest FairPrice store as default for delivery. The nearest FairPrice store is small and most of items I order are always stocked out. Order booking should not consider stocks rather change delivery timelines. Even though it was highlighted earlier, no action has been taken to rectify the issue rendering the app useless for me.",1,pmittals,appstore,11,2019,1,-0.6124,0.0,keep crashing regular user month back new version released feature introduced set nearest store default delivery nearest store small item order always stocked order booking consider stock rather change delivery timeline even though highlighted earlier action taken rectify issue rendering useless
2018-02-07 02:11:04,"NTUC app I am a very active NTUC shopper. I must admit NTUC has taken effort to improve the app time to time. But the sad part is a lot of frequently purchase items are still not available to order. I think the stocks issue need to be addressed. 
Likewise I have always been using Honestbee to shop for NTUC and a lot of items seems available. 
If NTUC can improve on that, it will be fabulous!",3,Faith Coco,appstore,2,2018,1,0.8376,0.158,active shopper must admit taken effort improve time time sad part lot frequently purchase item still available order think stock issue need addressed likewise always using honestbee shop lot item seems available improve fabulous
2018-03-12 07:28:15,Good but could be better Clear products info but could be better if the account stays logged in and also show by brands when clicked on that product brand.,5,jochebedtjq,appstore,3,2018,0,0.9194,0.343,good could better clear product info could better account stay logged also show brand clicked product brand
2020-06-07 02:50:05,"Very bad service Never deliver our lamb chops. I am very angry for their service. They ‘forgot’ to put our lamb chops in the chiller and it spoiled. They even got the nerve to say that it’s out of stock. Well, it’s not. It had plenty of stock when we checked. Very bad service. After this, I find redmart better than this. They at least give all the items.",3,Kareen lee,appstore,6,2020,1,-0.8008,0.062,bad service never deliver lamb chop angry service forgot put lamb chop chiller spoiled even got nerve say stock well plenty stock checked bad service find redmart better least give item
2020-02-25 23:28:55,"So far so good Is about a year now using this app. No issues with it. No hiccups when ordering & receiving. Don’t have to go through the hassle of queuing & carrying heavy bags, especially when buying monthly groceries including tins of milk powder",5,Annoymous_again,appstore,2,2020,0,0.1707,0.081,far good year using issue hiccup ordering receiving go hassle queuing carrying heavy bag especially buying monthly grocery including tin milk powder
2018-07-23 22:31:01,"Search function can be enhanced E.g. at product details page, if i click on the brand, all the products for the brand will appear; or if i click on the product name, all the similar products from different brands will appear etc.",4,pokoyoeinstein,appstore,7,2018,0,0.0,0.0,search function enhanced e g product detail page click brand product brand appear click product name similar product different brand appear etc
2020-05-13 17:39:00,"New version update didn’t show many items Newest update makes the app a lot worse. All fresh meat and seafood link gave 404 error. Click on category of fruits showed only 2 items. Search results on coffee, before and after version update gave 2 different results and that’s within 10 mins. Pls fix all the bugs ASAP. Update supposed to fix bugs but apparently it introduced so many new bugs",1,Laminlay,appstore,5,2020,1,-0.2732,0.039,new version update show many item newest update make lot worse fresh meat seafood link gave error click category fruit showed item search result coffee version update gave different result within min pls fix bug asap update supposed fix bug apparently introduced many new bug
2019-10-13 12:25:40,"Quantity become unstable Since the latest update, the app become unstable. The quantity of the order items will keep added on e.g. to 100 quantity or even more whenever you do an update on 1 particular item or added new item. When try to readjust the quantity, the whole quantity in the cart will go crazy. Hope the issue can be fix ASAP. On top of that, my cart items did not link to ShopBack ever since the new update. Sigh..",1,Jam0992,appstore,10,2019,1,-0.3818,0.066,quantity become unstable since latest update become unstable quantity order item keep added e g quantity even whenever update particular item added new item try readjust quantity whole quantity cart go crazy hope issue fix asap top cart item link shopback ever since new update sigh
2018-05-01 14:10:22,"App is super slow The app is very very slow. This defeats the purpose of the app of making it convenient and saving time. I ended up spending more time waiting for the content to load. Every time when an item is added, there is this IRRITATING notification that appears on top to tell you how much more in order for you to enjoy free delivery. Don't think it is necessary to be reminded for every item you are adding to your cart!",1,Neuc2,appstore,5,2018,1,0.6275,0.129,super slow slow defeat purpose making convenient saving time ended spending time waiting content load every time item added irritating notification appears top tell much order enjoy free delivery think necessary reminded every item adding cart
2019-09-28 08:14:10,"Disappointed I placed order online and made payment. But received the email that a few items were out of stick. It seemed that the online inventory was not linked to ERP. The refund was done in a month. It’s a mistake that ecommerce website shall not have in general. It’s a basic foundation, not meeting the standard.

Pls add more products online like furniture, stationary, Kidd&mother stuff, toys, books, 3C etc.",2,re2019Good,appstore,9,2019,1,-0.0141,0.066,disappointed placed order online made payment received email item stick seemed online inventory linked erp refund done month mistake ecommerce website shall general basic foundation meeting standard pls add product online like furniture stationary kidd mother stuff toy book c etc
2019-08-27 03:39:31,"Improved App and online shopping experience The app improved a lot. Items are loading faster now but categories and search results are not accurate, pls work on it further. Thanks.",4,dangzig,appstore,8,2019,0,0.7661,0.225,improved online shopping experience improved lot item loading faster category search result accurate pls work thanks
2017-11-17 19:52:00,"Love and Hate Love the great shopping experience, from buying to delivery to invoice, all perfect.
Hate the fact that I have to key in my user ID and password every time when I log in - This is a big turnoff, I ended up buying from other online stores instead. NOTE: buyers go for convenience for online shopping experience.",3,11223455677,appstore,11,2017,1,0.8689,0.209,love hate love great shopping experience buying delivery invoice perfect hate fact key user id password every time log big turnoff ended buying online store instead note buyer go convenience online shopping experience
2020-04-17 05:15:30,"Thank you NTUC Dropping a message to thank team NTUC. We are grateful to your service during this difficult time.
Don’t be disheartened by complains on delivery slots or insufficient stocks.  If you need it, you jolly well wait patiently for it.
Salute to an admirable team!",5,G.L. Y,appstore,4,2020,0,0.8233,0.27,thank dropping message thank team grateful service difficult time disheartened complains delivery slot insufficient stock need jolly well wait patiently salute admirable team
2018-05-06 12:22:29,Please add save for later feature It would help esp if we need to add items or delete items to optimise delivery cost for the current or next purchase.  The app has improved which is good.,5,Boonavite,appstore,5,2018,0,0.9442,0.363,please add save later feature would help esp need add item delete item optimise delivery cost current next purchase improved good
2018-02-22 23:02:12,"Can be improved Auto-Saving login details and not auto log out each time I close the app, to avoid the hassle of re-typing my email and password each time. 
Can provide more details of the items. 
And also, save details for plus card members to maintain the FairPrice Loyalty program.",3,Adeeeeliaaaa,appstore,2,2018,1,0.8225,0.169,improved auto saving login detail auto log time close avoid hassle typing email password time provide detail item also save detail plus card member maintain loyalty program
2020-07-27 15:27:41,"Lost in Space I see the “Lost in Space” error messages many times. Is it an error in the app or just that there are nothing in the list? Very irritating to keep seeing this.

Little choices of stuff given on app. Can’t make my usual grocery shopping hence I need to take a trip down to the outlet instead. 

Last time don't need service fee but now need. I’m buying more from other stores nowadays.",1,Senalia,appstore,7,2020,1,-0.6701,0.0,lost space see lost space error message many time error nothing list irritating keep seeing little choice stuff given make usual grocery shopping hence need take trip outlet instead last time need service fee need buying store nowadays
2018-05-20 23:52:42,Online shopping -easy and convenient The new interface makes the shopping easy and feel like spending more. Will consider ordering online again for the convenience. 👍🏻,4,Keena Tay,appstore,5,2018,0,0.8074,0.235,online shopping easy convenient new interface make shopping easy feel like spending consider ordering online convenience
2018-06-22 13:21:03,"Great apps Easy to use, hope the promotion will continue. I will use again to buy future household items eventhough there are products not available.",5,EWJK,appstore,6,2018,0,0.872,0.31,great easy use hope promotion continue use buy future household item eventhough product available
2018-04-13 08:24:29,"Good. But lot of room for improvement. Cannot save credentials, have to login every time. After doing multiple searches, it has nested and going back to home is so tedious. You have to clear each search and press cancel. Why can't we have a button to just go to the home easily?",3,Anon2013User,appstore,4,2018,1,0.7585,0.193,good lot room improvement cannot save credential login every time multiple search nested going back home tedious clear search press cancel button go home easily
2020-07-17 12:38:41,"Out of stock The problem with FairPrice Online is that the items shown may be out of stock even if the item is shown available.  After checkout and payment has been processed,  then on the day of delivery, I received an email advising me that my order has been cancelled.
This is 3rd world standard , though Singapore is largely quite advanced  in digital technologies.  Maybe ,it’s lack of supervision issues.",1,xickman,appstore,7,2020,1,-0.5729,0.03,stock problem online item shown may stock even item shown available checkout payment processed day delivery received email advising order cancelled rd world standard though singapore largely quite advanced digital technology maybe lack supervision issue
2020-01-31 15:50:06,"App is good BUT You can order anything AVAILABLE but when the grocer starts picking the stocks, items are OUT OF STOCK , they wont contact you for options or look for alternative, so its possible that 50% off your order will not arrive due to out of stock , hope you can improve this part",3,chrlszy,appstore,1,2020,1,0.8641,0.154,good order anything available grocer start picking stock item stock wont contact option look alternative possible order arrive due stock hope improve part
2019-07-26 13:38:03,Improved over the years It’s been a couple of years ago that I have used the app for purchase.  It has improved a lot and I like it!,5,joyyen32,appstore,7,2019,0,0.8398,0.265,improved year couple year ago used purchase improved lot like
2018-06-17 07:24:14,"Need more products I could see some improvements. However, would need more products to be available. Also would there is no expiry date stated for the perishable goods. Expiration dates for perishable goods are all clearly stated for products sold at iherb/Amazon, this is something you should look into.",3,Jerlena,appstore,6,2018,1,0.4215,0.094,need product could see improvement however would need product available also would expiry date stated perishable good expiration date perishable good clearly stated product sold iherb amazon something look
2020-05-26 14:40:40,"Wasted time Wasted time to download this app, everyday ever hour driver no time slot. Weeks unable to buy anything

I still not satisfied developer reply, because I been order every day and up to more than a week still not able to order, due to no more delivery slot. And also I order early morning 6 to 7am still no more slot, don’t tell me NTUC are Giant developer in Singapore a day only few slot only?",1,Fei zai,appstore,5,2020,1,-0.9236,0.0,wasted time wasted time download everyday ever hour driver time slot week unable buy anything still satisfied developer reply order every day week still able order due delivery slot also order early morning still slot tell giant developer singapore day slot
2020-07-03 09:45:22,Service better but can be better A lot of items found in physical store not available here. Don’t why. Like kong guan pau never available online but always available in physical store wondering why?,4,Blueray2003,appstore,7,2020,0,0.8422,0.226,service better better lot item found physical store available like kong guan pau never available online always available physical store wondering
2020-07-30 07:42:16,Wine card deduction no longer available Seriously this app getting worse after each update. Use to automatically recognise me as a wine card member and shows the deduction. Now it doesn’t even deduct even after I login via Just Wine Club option.,3,yt404,appstore,7,2020,1,-0.7184,0.0,wine card deduction longer available seriously getting worse update use automatically recognise wine card member show deduction even deduct even login via wine club option
2018-07-25 18:58:56,"The user interface for iPad 6 is unusable The side of the interface can see at all. And the scrollable banner keeps moving on its own. 

After reinstall the interface back to normal. Please fix the banner",4,XJustSmileX,appstore,7,2018,0,0.3182,0.06,user interface ipad unusable side interface see scrollable banner keep moving reinstall interface back normal please fix banner
2019-10-09 00:00:34,"New version is not working at all Opening the app tells me there is a new version to update. Tapping on Update button brings me to App Store, which shows me only Open option meaning I have the latest ?  Extremely confusing. 
Still have not gotten to a working app. Had to use online site to complete shopping. 
Please check and test thoroughly before releasing to consumers.",1,frustrated lis,appstore,10,2019,1,0.0276,0.033,new version working opening tell new version update tapping update button brings store show open option meaning latest extremely confusing still gotten working use online site complete shopping please check test thoroughly releasing consumer
2018-05-27 06:29:08,"FairPrice ON The app now is so much better! Better interface, search tool and doesn’t crash throughout my whole purchase selection.",5,librabliss,appstore,5,2018,0,0.6039,0.243,much better better interface search tool crash throughout whole purchase selection
2019-10-03 22:43:14,"New update is useless I never had any problems using the old versions of the app. Today’s update is a useless one. It keeps hanging and shows my cart is full of items from my previous purchase which has already been delivered and I cannot empty the cart or delete the items cause the app keeps hanging. 
What’s the point of updating the app? For the new logo?",1,Anonymous111177,appstore,10,2019,1,-0.4784,0.052,new update useless never problem using old version today update useless one keep hanging show cart full item previous purchase already delivered cannot empty cart delete item cause keep hanging point updating new logo
2018-03-25 00:56:07,Good and efficient There was a problem to change new phone number in the account setting.,5,Jack Faizal,appstore,3,2018,0,0.5106,0.323,good efficient problem change new phone number account setting
2018-03-22 07:31:24,"Super clumsy log in required each time app is launched The shopping experience is acceptable, but the log in is simply ridiculous. Every time you use the app, you need to type in your email address and password. Even banking apps don’t put you through this kind of pain, and they’d have at least a good justification!",2,Thomas in Singapore,appstore,3,2018,1,-0.303,0.138,super clumsy log required time launched shopping experience acceptable log simply ridiculous every time use need type email address password even banking put kind pain least good justification
2019-10-14 00:33:10,"New interface causes issue After the update, the app kept adding multiple items (even up to hundreds) to my cart. For example, I only needed 1 unit but it kept automatically add more units. Having a frustrating time deleting the items and adding again. Wish the app wasn’t updated. Have had no problems with the app for such a long time.",1,zzzkdlop,appstore,10,2019,1,0.3792,0.094,new interface cause issue update kept adding multiple item even hundred cart example needed unit kept automatically add unit frustrating time deleting item adding wish updated problem long time
2019-10-11 00:27:41,"It is not user friendly I am a regular shopper of NTUC online, however I have very bad experience with this app recently updated. When you add the items to cart, the system will anyhow automatic added quantities for u and you are very hard to reduce the quantity as the app were pending .. at end your shopping cart amount can be added up to few millions, it is ridiculous! The app is very unstable.",1,Unhappy with 天天视频,appstore,10,2019,1,-0.9135,0.0,user friendly regular shopper online however bad experience recently updated add item cart system anyhow automatic added quantity u hard reduce quantity pending end shopping cart amount added million ridiculous unstable
2018-07-19 23:01:37,"The first for me. First time using a home shopping (replenishing the drawers kinda stuff) app such as this. Well, I’ve seen other reviews, theres always a room for improvement.",5,R.wesc,appstore,7,2018,0,0.657,0.161,first first time using home shopping replenishing drawer kinda stuff well seen review there always room improvement
